Date,Season,Clip_name_dir,Clip_length,Social_unit,Gestural_data,Clip
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 18 10,43 TW, (KG), (MK) 6.5min",6.6,Muk,No,Clip_2088
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 17 10,39 context 2.5min",2.7,Muk,No,Clip_2089
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 23 11,51 TW, KG, (MK) 7.5min",7.74,Muk,Yes,Clip_2090
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 22 11,27 MK, KG 4min",4.17,Muk,No,Clip_2091
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 04 08,25 MK, (GO) 4min",4,Muk,No,Clip_2092
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 19 10,55 MK, (TV), (RTM), (JN), (GTE), (BW), (GO), (NY) 3min",2.94,Muk,Yes,Clip_2093
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 24 12,00 TW, KY, (MK), (KG) 12.5min",12.6,Muk,No,Clip_2094
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 05 08,30 MK context 1min",1.02,Muk,No,Clip_2095
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 27 12,27 KY, TW 1min",1.02,Muk,No,Clip_2096
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 20 11,01 (TW), MK, (BW, NY, GTE), GO, RTM, JN, (TV), (KG), (BS), (BKD) 12.5min",12.6,Muk,Yes,Clip_2097
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 28 12,36 dictation 0min",0.25,Muk,No,Clip_2098
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 26 12,16 TW, KG, (KY) 8min",8.17,Muk,No,Clip_2099
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 01 08,01 BS, BKD 0.5min",0.27,Muk,Yes,Clip_2100
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 06 08,34 (duiker), KY, MK, (KG), (GO), (TV) 53min",53.21,Muk,Yes,Clip_2101
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 03 08,11 GO 0.5min",0.44,Muk,Yes,Clip_2102
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 07 09,50 NG 8min",8.08,Bit,Unk,Clip_2103
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 06 09,18 KB, NG, TD 12min",12.06,Bit,Yes,Clip_2104
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 13 11,23 KT, (KB), (XX), (KD), (TD) 9.5min",9.49,Bit,Yes,Clip_2105
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 11 10,51 KM, Others 8min",8.02,Bit,Yes,Clip_2106
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 19 12,20 KT 0.5min",0.62,Bit,No,Clip_2107
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 20 12,21 RG 3min",3.16,Bit,No,Clip_2108
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 15 11,43 BT, (RK), (KD) 2.5min",2.7,Bit,No,Clip_2109
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 04 08,50 NL, KB 10.5min",10.54,Bit,No,Clip_2110
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 10 10,42 BT, (RG), (GH), (NG) 6.5min",6.66,Bit,No,Clip_2111
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 14 11,38 RK, (RH), (KT), (KB), (BT) 5.5min",5.34,Bit,No,Clip_2112
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 21 12,25 RK, KT, (NL) 5min",4.76,Bit,Yes,Clip_2113
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 18 12,07 GH, RH, KT, (RG) 9.5min",9.69,Bit,Yes,Clip_2114
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 02 08,35 KM 8min",8.21,Bit,No,Clip_2115
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 01 08,35 KM 6.5min",6.68,Bit,No,Clip_2116
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 09 10,37 dictation context 1.5min",1.32,Bit,No,Clip_2117
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 03 08,45 TD 3min",3.1,Bit,No,Clip_2118
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 05 09,03 RK, (KB), (KT) 3.5min",3.73,Bit,Yes,Clip_2119
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 12 11,16 GH, ?, NG context 1min",1.08,Bit,No,Clip_2120
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 16 11,48 RK, (XX), (KD), (NL), (RG) 11min",10.77,Bit,Unk,Clip_2121
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 17 12,03 GH, RH, (KT), (KB) 2min",2.03,Bit,No,Clip_2122
2020-03-15,FS1,"Bwindi CG 2020-03-15 BT Clip 08 10,27 RK dictation travelling 0.5min",0.33,Bit,No,Clip_2123
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 02 08,26 KT, NL, RG 4min",3.78,Bit,Yes,Clip_2124
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 08 11,02 KT, (KB) 7.5min",7.75,Bit,Yes,Clip_2125
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 07 10,59 KB 1.5min",1.58,Bit,No,Clip_2126
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 03 08,36 KT, NL, KB 1.5min",1.62,Bit,No,Clip_2127
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 05 09,15 NL, KT 1min",0.94,Bit,Unk,Clip_2128
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 01 07,57 dictation 0min",0.19,Bit,No,Clip_2129
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 04 08,51 voc",0.3,Bit,No,Clip_2130
2020-03-16,FS1,"Bwindi CG 2020-03-16 BT Clip 06 10,50 TD 0.5min",0.45,Bit,Unk,Clip_2131
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 03 08,56 KG 2min",1.84,Muk,No,Clip_2132
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 04 09,02 JN, (RTM), (GO) context 2.5min",2.34,Muk,No,Clip_2133
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 11 11,15 TV, GTE, NY 3min",3.12,Muk,Unk,Clip_2134
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 10 11,10,20 MK, (NY) 9min _GOPRO",8.86,Muk,No,Clip_2135
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 12 11,19 NY, MK, (BW), (GTE), (TV) 1.5min",1.58,Muk,Yes,Clip_2136
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 08 09,48 KY 8min",8.06,Muk,No,Clip_2137
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 16 11,29 (MK), (BS), (MG), (GO), (JN), (RTM) 1.5min",1.74,Muk,No,Clip_2138
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 18 11,38 RTM, JN 2.5min",2.37,Muk,No,Clip_2139
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 07 09,39 JN, RTM 5.5min",5.26,Muk,Yes,Clip_2140
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 01 08,45 BS, MK, (TW), (NY) 3min",3.14,Muk,Yes,Clip_2141
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 28 12,59 MK, (GTE), (TW?), (TV) 3min",3.15,Muk,Yes,Clip_2142
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 14 11,25 BW, GTE, (MK) etc. 1.5min",1.33,Muk,Unk,Clip_2143
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 22 12,00 BS 3min",3.06,Muk,No,Clip_2144
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 06 09,28 BS, BKD, KG 10min",10.13,Muk,No,Clip_2145
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 25 12,46 MK audible 0min",0.2,Muk,No,Clip_2146
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 19 11,44 JN, (RTM) 0.5min",0.54,Muk,No,Clip_2147
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 24 12,36 GO, (MK), (NY), (GTE), (BW) 5min",5.18,Muk,Yes,Clip_2148
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 27 12,57 MK, (GO), (NY), (GTE), (BW), (X) 1.5min",1.59,Muk,Yes,Clip_2149
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 02 08,54 JN, RTM dictation context 1min",1.21,Muk,No,Clip_2150
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 15 11,26 GO, MK, TW?, GTE, TV, (BW), (JN, (RTM) 1.5min",1.31,Muk,Yes,Clip_2151
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 13 11,21 BW, GTE, TV 3min",2.93,Muk,Yes,Clip_2152
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 21 11,54 JN, (RTM) 1.5min",1.49,Muk,No,Clip_2153
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 17 11,34 BW, GTE 1min",1.07,Muk,Unk,Clip_2154
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 23 12,09 TV 10.5min",10.38,Muk,No,Clip_2155
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 05 09,09 BS, BKD, (KG) 10.5min",10.4,Muk,No,Clip_2156
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 26 12,47 TW, GO, GTE, MK 1min",0.94,Muk,No,Clip_2157
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 09 11,02 BW, GTE, MK, (NY), (TV) 12.5min",12.6,Muk,Yes,Clip_2158
2020-03-17,FS1,"Bwindi CG 2020-03-17 MK Clip 20 11,45 RTM, JN 1min",1.05,Muk,No,Clip_2159
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 01 08,20 TV, BW, MK, (GTE), 1.5min",1.66,Muk,No,Clip_2160
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 14 10,47 NY, TW, (MG?) 1.5min",1.58,Muk,Yes,Clip_2161
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 18 11,12 KG, MG, GO 3min",2.99,Muk,No,Clip_2162
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 19 11,15 TV, NY, (KTG) 2.5min",2.28,Muk,No,Clip_2163
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 26 12,41 RTM 1min",1.15,Muk,No,Clip_2164
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 13 09,21 KTG, RTM, GTE, (MK), (KG), (GO), (NY) 7.5min",7.48,Muk,Yes,Clip_2165
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 23 11,33 TW, NY, GO, KTG, (MG), (TV) 10.5min",10.73,Muk,Yes,Clip_2166
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 03 08,35 NY 2min",1.88,Muk,Unk,Clip_2167
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 05 08,50 NY, (GO) 0.5min",0.52,Muk,Yes,Clip_2168
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 12 09,12 TW, NY, MK 1.5min",1.7,Muk,No,Clip_2169
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 21 11,28 GO, TW, (TV) 0.5min",0.74,Muk,Yes,Clip_2170
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 08 09,04 RTM, (JN) 0.5min",0.42,Muk,Yes,Clip_2171
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 10 09,09 MK, JN, (RTM) 0min",0.21,Muk,Unk,Clip_2172
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 17 11,08 GO, KG, (MG), (TV) 4min",2.94,Muk,No,Clip_2173
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 11 09,09 TV, (MG) 1min",1.24,Muk,Yes,Clip_2174
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 24 12,18 KTG, (GTE) 2.5min",2.26,Muk,Yes,Clip_2175
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 15 10,59 GO, KG 3.5min",3.41,Muk,No,Clip_2176
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 09 09,07 GTE, BW 2min",1.75,Muk,No,Clip_2177
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 22 11,30 NY, TV, GO, TW 2.5min",2.33,Muk,Yes,Clip_2178
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 06 08,52 RTM, (JN) 3.5min",3.57,Muk,No,Clip_2179
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 20 11,18 NY, TV, (KTG) 5min",5.23,Muk,No,Clip_2180
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 25 12,35 TW 2.5min",3.29,Muk,No,Clip_2181
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 16 11,02 TV, NY, KTG, (KG) 4min",3.98,Muk,No,Clip_2182
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 07 09,00 JN, (RTM) 1min",0.87,Muk,No,Clip_2183
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 02 08,22 TV, (GTE) 1min",1.17,Muk,No,Clip_2184
2021-07-01,FS2,"Bwindi CG 2021-07-01 MK Clip 04 08,42 BW, (GTE) 0.5min",0.54,Muk,Yes,Clip_2185
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 23 11,40 GTE, (NY), (RTM) 2min",2.07,Muk,Yes,Clip_2186
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 14 10,50 2.5min",2.58,Muk,Yes,Clip_2187
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 15 10,53 BW, GTE 0.5min",0.49,Muk,Yes,Clip_2188
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 10 10,12 GTE 1min",1.05,Muk,Yes,Clip_2189
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 13 10,40 BW, (GTE) 1min",0.79,Muk,Yes,Clip_2190
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 17 11,04 TW, MK, BS, GTE, NY, RTM, (BKD) 9.5min",9.3,Muk,Yes,Clip_2191
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 16 10,57 KG, KTG, GO, RTM, NY, (MK), (TW?), (BS), (BKD), (TV), (GTE) 3.5min",3.46,Muk,Yes,Clip_2192
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 18 11,13 MK, TW, BS, BKD, RTM 3min",2.91,Muk,No,Clip_2193
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 11 10,31 GTE, BW 1min",0.79,Muk,Yes,Clip_2194
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 19 11,16 MK, TW, RTM, (GTE), (BW) 1min",1.08,Muk,Yes,Clip_2195
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 25 11,52 BKD, BS, MK, (GTE), (JN), (RTM), (NY) 6min",5.87,Muk,Yes,Clip_2196
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 06 09,13 BW, GTE, (X_F), (TV) 2.5min",2.28,Muk,Yes,Clip_2197
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 12 10,32 GTE, BW 1min",3,Muk,Unk,Clip_2198
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 07 09,15 TV, (GO) 1.5min",1.45,Muk,Yes,Clip_2199
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 24 11,48 (GTE), (NY), (RTM), BKD, MK, BS 3.5min",3.27,Muk,Yes,Clip_2200
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 03 08,46 GO, MK, (RTM), (GTE) 7min",7.1,Muk,No,Clip_2201
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 05 09,10 GO, (NY), (RTM), (BW), (GTE), (TV) 1.5min",1.71,Muk,No,Clip_2202
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 20 11,17 (BS), (BKD), (MK) 1min",1.02,Muk,No,Clip_2203
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 04 08,58 NY, TW, (GO), (GTE) 8min",8.18,Muk,No,Clip_2204
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 01 08,26 TV, (BS) 2.5min",2.46,Muk,Yes,Clip_2205
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 02 08,37 BS, BKD 1min",1.11,Muk,No,Clip_2206
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 22 11,33 GTE, NY, RTM, (MK), (BKD) 5min",5.02,Muk,Yes,Clip_2207
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 21 11,32 RTM, BS, BKD, MK 1min",0.46,Muk,NA,Clip_2208
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 09 09,18 KG, KTG 2min",2.14,Muk,No,Clip_2209
2021-07-02,FS2,"Bwindi CG 2021-07-02 MK Clip 08 09,17 NY, (RTM), (GO) 3.5min",3.46,Muk,Yes,Clip_2210
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 09 11,12 RK, (NL), (RG), (NG) 9min",8.92,Bit,No,Clip_2211
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 11 11,37 GH, TD, TAN 5.5min",5.38,Bit,No,Clip_2212
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 14 12,06 RK, NG, BT 0.5min",0.55,Bit,Yes,Clip_2213
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 17 12,47 KT, (NG) 0.5min",0.46,Bit,Yes,Clip_2214
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 15 12,08 NG, KT, (NL), (RG), (BT) 27min",27.08,Bit,Yes,Clip_2215
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 06 10,05 NG, BT 3.5min",3.63,Bit,No,Clip_2216
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 13 11,57 KT, RK, RG 5.5min",5.58,Bit,No,Clip_2217
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 02 09,22 (NG), (TD), (KB) 0.5min",0.31,Bit,Unk,Clip_2218
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 01 09,10 BT, (KB), (NG) 10min",10.02,Bit,Yes,Clip_2219
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 04 09,52 KT, (NG) 4.5min",4.55,Bit,Yes,Clip_2220
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 12 11,46 KT, (RG), (RK), (NG), (BT) 6min",6.04,Bit,Yes,Clip_2221
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 07 10,25 TD, TAN 3min",3.11,Bit,No,Clip_2222
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 08 10,45 NG, BT, (RG), (KT) 12min",12.01,Bit,Yes,Clip_2223
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 10 11,21 RG 7min",6.74,Bit,No,Clip_2224
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 05 09,59 KT, NG, KM 5min",4.99,Bit,No,Clip_2225
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 16 12,35 BT, NG 9.5min",9.46,Bit,Yes,Clip_2226
2021-07-03,FS2,"Bwindi CG 2021-07-03 BT Clip 03 09,24 BT, GH 1.5min",1.57,Bit,No,Clip_2227
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 15 10,39 BKD, (BS) 1min",1.11,Muk,No,Clip_2228
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 04 08,36 BKD, BS, (MK), (BW) 1min",0.82,Muk,No,Clip_2229
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 01 08,11 BS, MK, (BKD), (TV), (GTE), (GO), (BW) 13.5min",13.72,Muk,Unk,Clip_2230
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 02 08,28 GTE, BW 2min",1.82,Muk,Yes,Clip_2231
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 20 11,48 RTM, MK, (KG), (KTG), (GO) 2.5min",2.74,Muk,No,Clip_2232
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 08 09,20 NY, (KG), (KTG), (GTE), (RTM) 1min",0.75,Muk,Unk,Clip_2233
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 18 11,17 KG, KTG, MK, (RTM), (GTE), (GO) 3min",2.78,Muk,No,Clip_2234
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 14 10,25 BKD, GO 1min",2.62,Muk,No,Clip_2235
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 05 08,37 RTM, GTE 1min",1.21,Muk,No,Clip_2236
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 03 08,31 GTE, BW, (BS), (BKD) 1.5min",1.43,Muk,Yes,Clip_2237
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 21 11,52 (RTM), (JN), (MG), (MK), (KG), (KTG), (GO) 1.5min",1.48,Muk,Unk,Clip_2238
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 06 08,40 TW, MK, (GO), (RTM), (GTE) 2.5min",2.53,Muk,Yes,Clip_2239
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 07 08,53 MK, TW, TV, (GTE), (NY), (RTM) 20min",20.05,Muk,Yes,Clip_2240
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 19 11,21 GO, KG, MK, KTG, GTE, RTM, (JN), (MG) 26min",26,Muk,Yes,Clip_2241
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 22 11,54 MK, KG, GO, (KTG), (JN), (BW), (GTE) 10.5min",10.63,Muk,Yes,Clip_2242
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 17 11,07 BW, (GTE), (MK), (RTM), (GO) others 3.5min",3.7,Muk,No,Clip_2243
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 16 11,05 MK, (KG), (KTG), (TV), (BS), (BKD), (GO) 2min",1.86,Muk,No,Clip_2244
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 11 10,14 MK, (XF) 0min",0.17,Muk,Yes,Clip_2245
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 09 09,32 RTM, JN 0min",0.23,Muk,Unk,Clip_2246
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 10 09,35 RTM, BKD/KTG, GO, (JN), (TV) 1min",0.97,Muk,No,Clip_2247
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 12 10,16 KG, KTG, (XJ), (BS), (BKD) 7min",7.2,Muk,No,Clip_2248
2021-07-04,FS2,"Bwindi CG 2021-07-04 MK Clip 13 10,23 BS, BKD 1min",0.96,Muk,No,Clip_2249
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 06 10,57 NY, TW 11.5min",11.55,Muk,Yes,Clip_2250
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 02 10,10 TV 4min",4.1,Muk,No,Clip_2251
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 07 11,39 TW 3.5min",3.72,Muk,No,Clip_2252
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 13 12,34 BW, BKD, BS 1.5min",1.54,Muk,No,Clip_2253
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 11 12,05 NY, (TV), (GO) 7min",6.98,Muk,No,Clip_2254
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 08 11,47 GO, GTE 3.5min",1.03,Muk,No,Clip_2255
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 01 09,57 RTM 1min",0.75,Muk,No,Clip_2256
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 10 11,57 BS, BKD 4.5min",4.29,Muk,No,Clip_2257
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 04 10,38 TW, NY 4min",4.02,Muk,Unk,Clip_2258
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 14 12,37 BW, BKD, BS 1min",0.88,Muk,No,Clip_2259
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 05 10,55 NY, TW 1min",1.05,Muk,Yes,Clip_2260
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 03 10,19 TW, (MG) 6.5min",6.51,Muk,No,Clip_2261
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 12 12,16 TW, (KTG), (NY) 7.5min",7.41,Muk,Yes,Clip_2262
2021-07-06,FS2,"Bwindi CG 2021-07-06 MK Clip 09 11,50 GO, NY 4min",3.83,Muk,No,Clip_2263
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 13 12,06 KB, (NG) 11.5min",11.7,Bit,Unk,Clip_2264
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 02 09,31 KM, KB, (KT), (RH), (GH), (NL), (TD), (TAN), (BT) 13min",12.92,Bit,Yes,Clip_2265
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 09 11,27 GH, TD, KB 2.5min",2.27,Bit,Unk,Clip_2266
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 08 11,15 GH, TD, (KB) 12min",12.02,Bit,Yes,Clip_2267
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 10 11,34 NL, RH, (NG), (RG) 4.5min",4.34,Bit,No,Clip_2268
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 07 10,47 TD, TAN, (GH) 19.5min",19.52,Bit,Yes,Clip_2269
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 01 09,20 KT, (RG?), (RH), (GH), (TD?), (KM), (NL), (KB), (BT) 11.5min",11.38,Bit,Yes,Clip_2270
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 06 10,44 TD, GH 2.5min",2.41,Bit,No,Clip_2271
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 03 09,45 GH, (NG), (KT), (TD), (RH) 15min",15.13,Bit,Yes,Clip_2272
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 04 10,01 GH 5min",5.14,Bit,No,Clip_2273
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 14 12,51 BT 3min",3.03,Bit,No,Clip_2274
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 15 12,59 TD, TAN, GH 3min",2.61,Bit,Unk,Clip_2275
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 11 11,39 GH, (TD), (KB), (NL) 3min",3.13,Bit,No,Clip_2276
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 05 10,38 TD 2min",1.92,Bit,No,Clip_2277
2021-07-07,FS2,"Bwindi CG 2021-07-07 BT Clip 12 12,04 KB, (NG) 2min",2.07,Bit,Unk,Clip_2278
